"homePTS","homeORBR","homeDRBR","homeFGR","home3PR","home2PR","homeFTR","homeWins","awayPTS","awayORBR","awayDRBR","awayFGR","away3PR","away2PR","awayFTR","awayWins","pastMatchesScoreDifference","isHomeWinner"
"207",102,0.317638529977462,0.682361470022538,0.46208262751741,0.32680955783123,0.502438670753661,0.710625655046708,0.566666666666667,92.3,0.24219807535597,0.75780192464403,0.424672926083164,0.332971272830608,0.459706289617641,0.772181419901255,0.264285714285714,0,"TRUE"
"208",100,0.238075310798474,0.761924689201526,0.472330171927422,0.382797619047619,0.500542698121047,0.778420940161022,0.625,89,0.232031071594316,0.767968928405684,0.414640176750719,0.288809866491923,0.44059155439907,0.792550353474723,0.365079365079365,0,"FALSE"
"209",89.1428571428571,0.298225110761733,0.701774889238267,0.400877831499815,0.284945644924637,0.434916488180964,0.8000333249759,0.0714285714285714,96.1428571428571,0.232332306295183,0.767667693704817,0.470612120044601,0.391734928952974,0.498217735812274,0.743301916373604,0.785714285714286,0,"TRUE"
"210",94.8,0.254895642754474,0.745104357245526,0.422107563695256,0.400561422495633,0.430233699929877,0.78016772855067,0.585714285714286,91.875,0.291066075229874,0.708933924770126,0.429094525241761,0.264967786842787,0.482389676939128,0.769233939933749,0.473214285714286,0,"FALSE"
"211",97.625,0.304084936789779,0.695915063210221,0.446660110249329,0.355994343997861,0.476923400673401,0.725853077185845,0.6875,99.8571428571429,0.247504583970749,0.752495416029251,0.456863282611381,0.336050428128811,0.49339896066975,0.846046338629459,0.766233766233766,0,"FALSE"
"212",104.777777777778,0.252757786554488,0.747242213445512,0.451030780502091,0.378563955132761,0.488617353609884,0.776853516334582,0.476190476190476,100.4,0.280167305372223,0.719832694627777,0.443548501597282,0.413958987872031,0.455931167520654,0.742052757557873,0.391666666666667,-11,"TRUE"
"213",92.5555555555556,0.276370200525829,0.723629799474171,0.435997000167438,0.387356144218889,0.443852031761855,0.790384200835531,0.527777777777778,87.5454545454545,0.247095768083131,0.752904231916869,0.416625913787352,0.303405233788009,0.458188154779805,0.750485403972145,0.515151515151515,0,"FALSE"
"214",97.7777777777778,0.318455749726195,0.681544250273805,0.447402141565918,0.403267651203668,0.455210168582161,0.804850212226598,0.777777777777778,95.8,0.276141962767954,0.723858037232046,0.439332766303885,0.337319644243524,0.466583956893431,0.716973425788948,0.4125,0,"TRUE"
"215",98.1,0.28351042487972,0.71648957512028,0.416335823509017,0.325775613561991,0.437048563669171,0.789758227883228,0.416666666666667,101.666666666667,0.232575451341627,0.767424548658373,0.463921101861882,0.400287666309879,0.491535532655576,0.789094612904682,0.777777777777778,0,"FALSE"
"216",97,0.307149828350116,0.692850171649884,0.409440833161367,0.386784511784512,0.413022426017075,0.704346304830176,0.541666666666667,95.4545454545455,0.316122748136128,0.683877251863872,0.415232167164179,0.338614692812145,0.442428787115316,0.751996558081602,0.467532467532468,0,"TRUE"
"217",96.375,0.265604914042414,0.734395085957586,0.442221770670149,0.367891042780749,0.46994055793291,0.689034387793579,0.645833333333333,99.0833333333333,0.323059422922251,0.676940577077749,0.457990906712644,0.338039853664854,0.491371038132785,0.652923041464708,0.583333333333333,0,"TRUE"
"218",97.7777777777778,0.160038797350625,0.839961202649375,0.484235055042086,0.365233785822021,0.504404755872071,0.810908661742836,0.527777777777778,93.3333333333333,0.275273863561306,0.724726136438694,0.440580414933513,0.29330469941581,0.488619883774951,0.749122979287515,0.507936507936508,0,"TRUE"
"219",100,0.258021669582962,0.741978330417038,0.482538256029153,0.402686508752685,0.495282697536796,0.712603405366563,0.357954545454545,97.625,0.274234899886576,0.725765100113424,0.435103421440787,0.292803746498599,0.471624216389823,0.736543046325655,0.583333333333333,0,"FALSE"
"220",93.6666666666667,0.317518385610491,0.682481614389509,0.405703754890537,0.356663216011042,0.419404122097414,0.689774731441398,0.25,97.1666666666667,0.298306186305479,0.701693813694521,0.45972284114634,0.27797619047619,0.498426682616771,0.789037200616148,0.5,-29,"FALSE"
"221",88,0.289686877963048,0.710313122036952,0.434275630290614,0.344348815195048,0.465895533158124,0.767675024921402,0.30952380952381,101.166666666667,0.278344549348648,0.721655450651352,0.446859523688792,0.400521378782248,0.464642093152458,0.726220435219796,0.375,0,"FALSE"
"222",101.285714285714,0.26177651713366,0.73822348286634,0.46030447171679,0.379413978506537,0.492633886275114,0.784724876572703,0.766233766233766,96,0.2757408487626,0.7242591512374,0.448945911839209,0.298836080863077,0.488033177585229,0.763256853431339,0.5,0,"TRUE"
"223",102.428571428571,0.293168730513762,0.706831269486238,0.460706256250426,0.329679144385027,0.494969511065203,0.781021868562972,0.553571428571429,90.625,0.235003931831073,0.764996068168927,0.417157980743836,0.296186894049998,0.44348862459194,0.802856559290383,0.409722222222222,0,"TRUE"
"224",95.9,0.285576109881272,0.714423890118729,0.463599262432476,0.320731775963974,0.498392622479983,0.712977239579642,0.2,93.9090909090909,0.242293090618449,0.75770690938155,0.430463759441354,0.331921936339514,0.469638946674345,0.783322821919801,0.25974025974026,0,"TRUE"
"225",103,0.230042222200787,0.769957777799213,0.493784409691615,0.384150159779417,0.52600522223737,0.785492809393671,0.635714285714286,93.25,0.221656349229024,0.778343650770976,0.418235317720302,0.333342588634351,0.443278813351269,0.828968573696835,0.458333333333333,0,"TRUE"
"226",112,0.196406012812263,0.803593987187737,0.516005519542193,0.443291722896986,0.540625136492032,0.797332245523035,0.75,101.5,0.237095683985242,0.762904316014758,0.45992029602352,0.391966216752062,0.493362371546881,0.779415920844983,0.8,-20,"FALSE"
"227",101.625,0.289236134737296,0.710763865262704,0.459754556600294,0.340478206434089,0.493051254528599,0.771810877461032,0.403409090909091,92.8888888888889,0.226838164084335,0.773161835915665,0.416738271836035,0.325544289312405,0.443598261440444,0.836276159075549,0.444444444444444,0,"FALSE"
"228",94.1818181818182,0.261268766140431,0.738731233859569,0.422069307630956,0.386874020450575,0.43441158868084,0.760626788801005,0.558441558441558,97.125,0.223604844982906,0.776395155017094,0.459851599812667,0.355219774313234,0.488668510654196,0.813791336372606,0.55,6,"TRUE"
"229",97.2857142857143,0.30364395225041,0.69635604774959,0.415234999852601,0.380980130980131,0.425447793728921,0.739063750004812,0.56547619047619,99.4615384615385,0.319362544235924,0.680637455764076,0.459761810675352,0.343710996143123,0.492034804430263,0.667313576736654,0.57051282051282,0,"FALSE"
"230",99.6666666666667,0.267231383063643,0.732768616936357,0.478149335879641,0.389689595081752,0.49580684225493,0.708694066419024,0.323232323232323,96.8571428571429,0.2874370485793,0.7125629514207,0.461508467014323,0.276360544217687,0.502410840739187,0.798010722221249,0.535714285714286,0,"FALSE"
"231",99.1111111111111,0.314742166035359,0.685257833964641,0.444650256729563,0.362191050873915,0.472664855179475,0.736990174889833,0.638888888888889,98.3333333333333,0.272335784026163,0.727664215973837,0.437128967206626,0.301936663554311,0.473687756616662,0.742940224184896,0.611111111111111,-9,"FALSE"
"232",97.6666666666667,0.281010514609805,0.718989485390195,0.44220882539101,0.367418300653595,0.469475320902313,0.706042262834058,0.666666666666667,89.5714285714286,0.296518155369213,0.703481844630787,0.409129230854555,0.326006262101924,0.445121118822004,0.716647340754484,0.125,1,"TRUE"
"233",93.1428571428571,0.299419182493889,0.700580817506111,0.414443911262297,0.302873079056184,0.441353035132615,0.705504421957624,0.485714285714286,97,0.341805731518165,0.658194268481835,0.425230366107705,0.332733450770627,0.453154353885081,0.75725741224095,0.226190476190476,0,"TRUE"
"234",87.9,0.286805146688483,0.713194853311517,0.432024537849787,0.346756038938701,0.461730222266554,0.746463077984817,0.292857142857143,100,0.293737809809238,0.706262190190762,0.432106918318663,0.300114019966961,0.459672193378252,0.827250613163926,0.783333333333333,0,"FALSE"
"235",96,0.266590959857132,0.733409040142868,0.44089071572228,0.313646627173136,0.473423860612167,0.734203296703297,0.472222222222222,92.5,0.265365020586757,0.734634979413243,0.409732454770702,0.326850437144555,0.427190668531925,0.739352636091766,0.393939393939394,-4,"TRUE"
"236",102.375,0.262073320416481,0.737926679583519,0.461589942163956,0.367701516907506,0.497460900490725,0.793777124143972,0.784090909090909,101.857142857143,0.312549388057472,0.687450611942528,0.434459448241265,0.347994347497453,0.47358357789366,0.765506724364392,0.492857142857143,0,"TRUE"
"237",100.5,0.282838428673226,0.717161571326774,0.455066026167175,0.300969251336898,0.490934143077575,0.785245986844452,0.5625,94.4166666666667,0.242935333066912,0.757064666933088,0.428506508170079,0.32600090541267,0.468862156144604,0.789474491521722,0.255952380952381,7,"TRUE"
"238",108.454545454545,0.220506326129083,0.779493673870917,0.504996171008686,0.465102663403059,0.520697572390058,0.826435932799279,0.784090909090909,101.428571428571,0.266531352857847,0.733468647142153,0.449093877447536,0.409630569568458,0.464198717207601,0.726370762655929,0.43452380952381,0,"TRUE"
"239",96.9090909090909,0.278957005114502,0.721042994885498,0.463582478042828,0.327937978149067,0.496503469554395,0.71500604667668,0.227272727272727,89.5555555555556,0.240293350033418,0.759706649966582,0.41986914305657,0.270684646562961,0.453351895694628,0.792081647473804,0.388888888888889,0,"TRUE"
"240",103.818181818182,0.231392743744685,0.768607256255315,0.494349463356013,0.376500145254015,0.528835916319687,0.783348441440134,0.649350649350649,96,0.276606329789049,0.723393670210951,0.441522027016835,0.345615261000606,0.466947982202584,0.717909725923837,0.368686868686869,0,"TRUE"
"241",98.0909090909091,0.279554931708836,0.720445068291164,0.421203432105678,0.335932375965447,0.440736143362747,0.796749904136268,0.37012987012987,102.818181818182,0.196970743160842,0.803029256839158,0.488570268490649,0.355112195018968,0.535090249050641,0.752565631621041,0.797979797979798,0,"FALSE"
"242",91.125,0.283674244643789,0.716325755356211,0.410894684840819,0.295380070888004,0.445135260491677,0.794856745560809,0.125,99.4,0.277017099240568,0.722982900759432,0.444527181597074,0.319111418251511,0.478431657011334,0.748646201766406,0.633333333333333,0,"FALSE"
"243",98.4,0.157368250948896,0.842631749051104,0.48837565210198,0.352239819004525,0.514620017989782,0.799048564799322,0.522222222222222,90.7142857142857,0.253152166712888,0.746847833287112,0.444531732815449,0.367903105298063,0.465237718450111,0.754433778781605,0.577380952380952,-7,"TRUE"
"244",109.777777777778,0.192670977796947,0.807329022203053,0.505455198657387,0.43570375368621,0.528703825029954,0.796041361099841,0.694444444444444,100.285714285714,0.244675574746178,0.755324425253822,0.456558172547664,0.46412000697715,0.459111500740361,0.834897929307867,0.279220779220779,0,"TRUE"
"245",92.4285714285714,0.320939104042442,0.679060895957558,0.399846915956595,0.350354185152322,0.413319475255341,0.69409262694977,0.21978021978022,87.9090909090909,0.280795385994422,0.719204614005578,0.413489115471006,0.335267973418832,0.435922473862728,0.73740773847713,0.295454545454545,-10,"FALSE"
"246",98.8,0.316610174753576,0.683389825246424,0.449720750938738,0.383993517662248,0.4642346062694,0.801784545842647,0.807142857142857,96,0.214545685773166,0.785454314226834,0.480111849711835,0.40109500805153,0.512774664997191,0.641202701619368,0.683333333333333,0,"FALSE"
"247",90.9,0.276994050038464,0.723005949961536,0.430753464534256,0.381953863130334,0.438811090880752,0.791345780751978,0.5625,102.454545454545,0.237280661330457,0.762719338669543,0.459068400980422,0.393523006964684,0.492998674326952,0.765976195983477,0.818181818181818,0,"TRUE"
"248",105,0.269482007899039,0.730517992100961,0.44355146482812,0.361295794913602,0.486024274965313,0.776587519539834,0.475,93.3,0.229154347675902,0.770845652324098,0.422500342088329,0.326323193714498,0.4492384352964,0.831815209834661,0.483333333333333,0,"FALSE"
"249",103.714285714286,0.290658838480713,0.709341161519287,0.47282957000836,0.394929418407679,0.503509345383551,0.710072896020524,0.452380952380952,89.6666666666667,0.2789603719124,0.7210396280876,0.401439418661216,0.364660834689607,0.410675918230972,0.789748677248677,0.25,17,"FALSE"
"250",104.916666666667,0.24666286062775,0.75333713937225,0.496164427431184,0.370487451990094,0.533575780435903,0.766680515764568,0.660714285714286,94.7692307692308,0.246762071048632,0.753237928951368,0.426501317110091,0.323359810124516,0.467278595061863,0.793261813513848,0.252747252747253,0,"TRUE"
"251",99.4,0.317358858522732,0.682641141477268,0.44271396668879,0.359305279119857,0.473546517809676,0.73720420087911,0.6,96.3333333333333,0.269794334702558,0.730205665297442,0.44535932904226,0.311928368174587,0.480103565260944,0.770404559371918,0.5,0,"FALSE"
"252",108.916666666667,0.227593761914623,0.772406238085377,0.503587759932566,0.470461755178294,0.517107103049096,0.826018652685053,0.791666666666667,86.9166666666667,0.25548996132258,0.74451003867742,0.41211542097174,0.294788130972342,0.452148665691012,0.749673348702861,0.520833333333333,0,"TRUE"
"253",104.428571428571,0.26094694612491,0.73905305387509,0.453531366943061,0.417365610124231,0.465906073765902,0.763554839026726,0.791666666666667,98.9285714285714,0.315855953238377,0.684144046761623,0.458483143135418,0.331765252721135,0.493121345314644,0.666076892684036,0.595238095238095,0,"TRUE"
"254",100.777777777778,0.291490320824686,0.708509679175314,0.453115161422484,0.344975336936121,0.483406670692088,0.766054113298695,0.361111111111111,88.8,0.231264015030076,0.768735984969924,0.415382228750913,0.270282848573332,0.448016706125165,0.79858776844071,0.372222222222222,-21,"FALSE"
"255",100.833333333333,0.281613167508808,0.718386832491192,0.46195941866643,0.352297836966955,0.501533118504031,0.642647800948957,0.416666666666667,98,0.329780837779265,0.670219162220735,0.438158016696644,0.386194936303632,0.452648248280346,0.747892131403963,0.569444444444444,-9,"FALSE"
"256",94.25,0.265730936863297,0.734269063136703,0.418041646473158,0.369786033897876,0.431354562351376,0.758138658965024,0.541666666666667,89.25,0.281205294304411,0.718794705695589,0.417920578070645,0.357328975633929,0.435706712151945,0.739088406735349,0.333333333333333,-18,"TRUE"
"257",98.4166666666667,0.275703131844211,0.724296868155789,0.425132681961851,0.341271344634993,0.444372714749185,0.789493863737815,0.351190476190476,99.5454545454545,0.272567378894934,0.727432621105066,0.443397325582076,0.327291371964184,0.474999503292276,0.754661530225353,0.651515151515151,0,"FALSE"
"258",109.4,0.179464486077858,0.820535513922142,0.512880693284402,0.455769741953952,0.532729994251097,0.795603891656523,0.7,95.5714285714286,0.22935084754583,0.77064915245417,0.474604219975636,0.40261925059879,0.503806855711878,0.652459458530887,0.707142857142857,6,"TRUE"
"259",105.363636363636,0.254811653372591,0.745188346627409,0.447420523581119,0.35961955381756,0.498351306479523,0.770581955562528,0.443181818181818,105.25,0.197223181230772,0.802776818769228,0.494152375746058,0.372088139551701,0.53663034734404,0.762074051208177,0.805555555555556,-22,"FALSE"
"260",103.777777777778,0.227921878932694,0.772078121067306,0.473020878088625,0.418365427675773,0.486719435607065,0.705918155918156,0.515151515151515,91,0.268329669431408,0.731670330568592,0.403891594732869,0.38023560266628,0.409577226287528,0.79381055452484,0.321428571428571,0,"TRUE"
"261",100.75,0.28358180281956,0.71641819718044,0.462059207090649,0.393182288725767,0.489181788321718,0.71853600624018,0.416666666666667,93.9285714285714,0.249282728977392,0.750717271022608,0.423866250860113,0.327735208302435,0.461912757039237,0.791222104145212,0.25,0,"TRUE"
"262",98.3636363636364,0.313301441632236,0.686698558367764,0.439291178002468,0.352095708290779,0.472584376459975,0.737379313052156,0.568181818181818,101,0.246673939552919,0.753326060447081,0.447598415184435,0.389714930297338,0.477871735619378,0.770597227270568,0.791666666666667,7,"FALSE"
"263",93,0.335169542124093,0.664830457875907,0.403437480033449,0.334337689786059,0.426107665848423,0.702919283875166,0.201923076923077,102.25,0.274881600417283,0.725118399582717,0.446528571338023,0.407533891229543,0.461977448985223,0.736380868936841,0.394230769230769,0,"TRUE"
"264",100.1,0.258365387614422,0.741634612385578,0.481762973720249,0.407863492716434,0.496226158029437,0.715244014615831,0.326923076923077,99.4,0.303132223022486,0.696867776977514,0.464954637296761,0.329255412343648,0.502670831384576,0.669947628574065,0.583333333333333,-12,"FALSE"
"265",88,0.276405932726207,0.723594067273793,0.436385943499807,0.360687308126092,0.462898044895635,0.746784616349834,0.261363636363636,90.25,0.286797135948061,0.713202864051939,0.414950102314191,0.339942979339183,0.447020661508936,0.727066423160173,0.111111111111111,0,"FALSE"
"266",91.0909090909091,0.271155132530132,0.728844867469868,0.431221098294545,0.396181833614989,0.436681411290194,0.810314346138162,0.585227272727273,97.8571428571429,0.3004707004707,0.6995292995293,0.45527125768976,0.267794552491589,0.500837535733371,0.712670691881218,0.67032967032967,-21,"FALSE"
"267",96.25,0.292474172504823,0.707525827495177,0.419251677502605,0.387705440694571,0.428870593097712,0.7230696701431,0.504807692307692,95.1538461538462,0.336150881626524,0.663849118373476,0.419045536884566,0.329574467378014,0.44637935474618,0.75028889335062,0.243589743589744,0,"TRUE"
"268",95.2222222222222,0.254532367439122,0.745467632560878,0.463221631234621,0.365935915935916,0.486460104155935,0.725999503115086,0.404040404040404,95.125,0.231931991602602,0.768068008397398,0.468612025812015,0.392470415702513,0.502001211513851,0.689652026214526,0.6625,-9,"FALSE"
"269",101.857142857143,0.303515087947029,0.696484912052971,0.425595529980702,0.40490298683576,0.429887183049742,0.757496005475209,0.247619047619048,93,0.299887978299769,0.700112021700231,0.440966977666765,0.321806113749848,0.490629306051729,0.710851278914159,0.541666666666667,-7,"FALSE"
"270",95,0.267512317788342,0.732487682211658,0.427160394117811,0.369312982339298,0.441510386915897,0.739954079847313,0.557692307692308,98.25,0.291141563848351,0.708858436151649,0.469368689125338,0.286458333333333,0.509462426823259,0.799449858134069,0.5625,-5,"FALSE"
"271",98.2307692307692,0.27816383767868,0.72183616232132,0.421160473803525,0.341646921674905,0.439879806866994,0.788859720373368,0.335164835164835,97.375,0.295649958149958,0.704350041850042,0.45617485047854,0.279774778884686,0.498015452462352,0.710543377135196,0.697115384615385,0,"FALSE"
"272",108.636363636364,0.168831350979871,0.831168649020129,0.519172407734803,0.453297168010087,0.543588532323132,0.781127504811715,0.704545454545455,99.9166666666667,0.275215749494269,0.724784250505731,0.444145961148649,0.333350424300502,0.474478711351253,0.764236837489182,0.666666666666667,0,"FALSE"
"273",108.538461538462,0.227394241767344,0.772605758232656,0.502299632650304,0.454515304375105,0.520514518873929,0.826581320427228,0.798076923076923,99,0.247179363197023,0.752820636802977,0.45557814456895,0.461660561660562,0.457972563147816,0.845920303528999,0.25,36,"TRUE"
"274",97.3333333333333,0.280284243036848,0.719715756963152,0.436820116103019,0.326416049550724,0.465265653877481,0.74290293040293,0.527777777777778,91.625,0.275486135171086,0.724513864828914,0.408464669200784,0.38826170788855,0.413204634405096,0.772709235209235,0.3125,0,"TRUE"
"275",97.8181818181818,0.162948409953542,0.837051590046458,0.492462714032103,0.346192043250867,0.521487646756732,0.787013846787262,0.54040404040404,95.3636363636364,0.23332213425082,0.76667786574918,0.427048263037342,0.33453623671015,0.453174696945166,0.82892291803151,0.531818181818182,0,"TRUE"
"276",92.875,0.292652162040643,0.707347837959357,0.416209850925938,0.291329733647845,0.449909395937116,0.713744940641492,0.5125,99.5,0.296010783407905,0.703989216592095,0.464801222465713,0.330735772601581,0.502007872677009,0.666678842964657,0.604166666666667,-7,"TRUE"
"277",107.083333333333,0.256494015591541,0.743505984408459,0.445358847646954,0.374095702110541,0.487916558302747,0.771181607413799,0.416666666666667,88.7777777777778,0.277606524470839,0.722393475529161,0.405429901244051,0.331411303272257,0.436152404586427,0.733237786770395,0.166666666666667,0,"TRUE"
"278",99.7,0.279582668052562,0.720417331947438,0.453957491434082,0.335477803242509,0.488514279484948,0.761670924191048,0.333333333333333,99.4285714285714,0.285936756234006,0.714063243765994,0.441805929987426,0.324467479299412,0.466732009908632,0.812968058036612,0.766233766233766,-10,"TRUE"
"279",103.888888888889,0.284091675160515,0.715908324839485,0.459448189315877,0.330330155777726,0.488673486657191,0.786885321639513,0.598290598290598,107.461538461538,0.191471319566238,0.808528680433762,0.496274433799037,0.379363410868237,0.537534712684821,0.774458887505773,0.811965811965812,-10,"TRUE"
"280",98.3,0.284824356765846,0.715175643234154,0.446223236969556,0.369138009049774,0.475070161693438,0.698595931287495,0.683333333333333,92.5714285714286,0.27190017637595,0.72809982362405,0.41469131043838,0.313124550519508,0.435491161262658,0.714087973792943,0.321428571428571,13,"TRUE"
"281",105.375,0.269995244525963,0.730004755474037,0.45061901584262,0.415194908858702,0.463471385973735,0.755948321986223,0.807692307692308,101.333333333333,0.275203397901782,0.724796602098218,0.442840211559724,0.391058932121734,0.466202176875753,0.724005216832748,0.38034188034188,0,"TRUE"
"282",99.7777777777778,0.277535676580349,0.722464323419651,0.455663115416407,0.349495367756237,0.492799270778725,0.739708773223595,0.444444444444444,106.642857142857,0.197140034835317,0.802859965164683,0.491203928264952,0.382341212347574,0.529601560938426,0.77469595109663,0.781746031746032,-3,"TRUE"
"283",96.2222222222222,0.290069634819102,0.709930365180898,0.418183552693078,0.375491255926039,0.430790954548393,0.733998436952597,0.525641025641026,89.25,0.263174812540444,0.736825187459556,0.43801589912491,0.351326981841688,0.461518487514815,0.761692056433904,0.535714285714286,0,"TRUE"
"284",91.7777777777778,0.273175905148834,0.726824094851166,0.412493870560933,0.302560063011559,0.445854998573247,0.774172179628931,0.161111111111111,101.9,0.274955785384331,0.725044214615669,0.440222857070418,0.384385471341993,0.468518129400944,0.737811591701197,0.369230769230769,0,"FALSE"
"285",100.125,0.293801508405264,0.706198491594736,0.434062755399781,0.382067891259068,0.448519706221156,0.736338416555513,0.220833333333333,97,0.225545289729918,0.774454710270082,0.434033371552346,0.335643724230681,0.462511588141765,0.823571498391629,0.516666666666667,-5,"TRUE"
"286",93.7777777777778,0.318600316513406,0.681399683486594,0.407552892304865,0.342456547299542,0.42944463085162,0.688919705324934,0.238095238095238,96.4,0.26099671941412,0.739003280585879,0.447302269377471,0.324485531357128,0.479365936007577,0.773364103434726,0.55,-3,"FALSE"
"287",98.25,0.302958753928649,0.697041246071351,0.446801226894419,0.341272917785066,0.486535678421643,0.738431036964476,0.569444444444444,89.8461538461538,0.286497194742533,0.713502805257467,0.416162205018677,0.351209652721918,0.435157844184213,0.747503517639157,0.304195804195804,0,"TRUE"
"288",106.461538461538,0.24658367396666,0.75341632603334,0.445513430216621,0.374165263486654,0.487366763877092,0.768270201715302,0.432692307692308,96.7777777777778,0.213434914617929,0.786565085382071,0.456767951548159,0.346053940803683,0.488985945440265,0.80337007677565,0.555555555555556,0,"TRUE"
"289",107.357142857143,0.22444083247167,0.77555916752833,0.497608210197415,0.445859449300693,0.516498175689057,0.823343368968141,0.803571428571429,90.8888888888889,0.280432120152077,0.719567879847923,0.404423375206899,0.362665377772279,0.415385877348477,0.782090748757415,0.305555555555556,0,"TRUE"
"290",86.5,0.271890623517541,0.728109376482459,0.42710378154149,0.351463365782251,0.452969041154332,0.737582868017651,0.236111111111111,93.4,0.279453794278346,0.720546205721654,0.440569992487781,0.295553176842651,0.487450203089764,0.720877348025431,0.533333333333333,0,"FALSE"
"291",93.7,0.254720156336235,0.745279843663765,0.45517107304943,0.361160506160506,0.478492059842036,0.753399552803578,0.381818181818182,99.6923076923077,0.267506845687018,0.732493154312982,0.446068256634841,0.337808418417854,0.476441887401157,0.771383454385618,0.67948717948718,8,"TRUE"
"292",98.0909090909091,0.293422260213073,0.706577739786927,0.44741794420463,0.325640978154347,0.483452601431364,0.766808278190209,0.356060606060606,99.4615384615385,0.335182311796244,0.664817688203756,0.446158836542963,0.382128659152071,0.463982998412628,0.750191027278872,0.603846153846154,-13,"TRUE"
"293",103.833333333333,0.337025819006376,0.662974180993624,0.463500228813528,0.339007964859358,0.499651273247099,0.696839208662954,0.593137254901961,97,0.281444661704755,0.718555338295245,0.443087038054066,0.308909044386986,0.469898445177989,0.836347050782035,0.721590909090909,5,"TRUE"
"294",99.6363636363636,0.274452297725049,0.725547702274951,0.457778700275354,0.37946715556249,0.489194218140279,0.686470609470845,0.696969696969697,98.6428571428571,0.271722829012581,0.728277170987419,0.440603753831731,0.338679245673722,0.469196038301074,0.781219701150282,0.654761904761905,-4,"FALSE"
"295",106.555555555556,0.25346378637998,0.74653621362002,0.459621966262357,0.422395474541068,0.473702960371715,0.746028138061828,0.807692307692308,94.1428571428571,0.335354390081772,0.664645609918228,0.412923236630906,0.33525421321465,0.436286882675932,0.748125400968433,0.221428571428571,0,"TRUE"
"296",97.9285714285714,0.277775511610722,0.722224488389278,0.421565387695607,0.339564998698126,0.440927353129741,0.789060216537175,0.303571428571429,89.6363636363636,0.228835054986019,0.771164945013981,0.424845709726332,0.276014710824241,0.458607562753083,0.791645446057211,0.409090909090909,0,"FALSE"
"297",99.5454545454545,0.259833061824162,0.740166938175838,0.476125711238385,0.405750028343611,0.489884742593606,0.711805409181547,0.298701298701299,87.3846153846154,0.256198878324915,0.743801121675085,0.416061514292863,0.299261442164514,0.455237821584603,0.75709492542986,0.542307692307692,0,"FALSE"
"298",107.5,0.167919966468391,0.832080033531609,0.515491373756902,0.442037555524398,0.542829717847928,0.782700212744072,0.666666666666667,89.2,0.271585002458538,0.728414997541462,0.404212753816275,0.326270172945031,0.436287164127784,0.739914008093356,0.15,-4,"TRUE"
"299",94.5555555555556,0.303064548076532,0.696935451923469,0.418495601844767,0.274832779115545,0.45471398360316,0.724530037326972,0.560606060606061,95.2307692307692,0.216292818050289,0.783707181949711,0.430746523573403,0.309824976212936,0.464021685757234,0.827109476776219,0.503846153846154,8,"TRUE"
"300",90.9166666666667,0.278558871485954,0.721441128514046,0.428810910984559,0.404833347480406,0.431385821045862,0.805288150626648,0.583333333333333,93.1111111111111,0.289958904687514,0.710041095312486,0.442317869037124,0.344529411052496,0.483028518959562,0.714407486018935,0.585470085470085,0,"TRUE"
"301",103.666666666667,0.246287395925761,0.753712604074239,0.471604852804743,0.360179126140005,0.511839208396399,0.808143768469855,0.755555555555556,96,0.214042642668331,0.785957357331668,0.451091156393344,0.351448546723314,0.480087350896239,0.799503657333379,0.533333333333333,12,"TRUE"
"302",97.4,0.292255818733163,0.707744181266837,0.433763104492717,0.329068562242711,0.460511240388467,0.726945970695971,0.572727272727273,97.6666666666667,0.302151814651815,0.697848185348185,0.45385476905282,0.292166953211508,0.492859613658291,0.707149668564619,0.717948717948718,0,"FALSE"
"303",103.4,0.273182507644463,0.726817492355536,0.462312894193813,0.339402403357848,0.490575368760702,0.768196789475562,0.592857142857143,96.6666666666667,0.298221080674497,0.701778919325503,0.439954435717089,0.315521489747496,0.465094914232287,0.843419600695142,0.686868686868687,-9,"FALSE"
"304",99.5555555555556,0.294253823074182,0.705746176925818,0.430807105328906,0.376652940378431,0.44961010923362,0.73028061269581,0.255555555555556,100.625,0.307264498334072,0.692735501665928,0.428836227737423,0.346161720726938,0.466804985495662,0.779193383818843,0.446428571428571,-16,"TRUE"
"305",94.5714285714286,0.271131567816447,0.728868432183553,0.428831041005786,0.35313756523343,0.446152038314297,0.719567749468609,0.507936507936508,101.909090909091,0.276222431157473,0.723777568842527,0.441222552990846,0.374519707489586,0.475668282302745,0.735672875572517,0.405594405594406,0,"FALSE"
"306",96.4166666666667,0.272050457302673,0.727949542697327,0.458705879134195,0.315761328454827,0.496063852939482,0.723874590406004,0.3,99.8235294117647,0.295405107072986,0.704594892927014,0.467226097402174,0.337016021272077,0.503206707207861,0.66177616592752,0.605042016806723,0,"FALSE"
"307",99.6,0.272282108922314,0.727717891077686,0.455551349329311,0.34047175690654,0.49761770435659,0.757404562567902,0.466666666666667,97.7777777777778,0.253306720774615,0.746693279225385,0.449135057555265,0.455819489152822,0.450802569792594,0.842206936470221,0.226495726495726,0,"TRUE"
"308",94.1818181818182,0.253862234748207,0.746137765251793,0.457132265140074,0.367288771834226,0.479748026429823,0.751024386846228,0.435606060606061,95.1818181818182,0.285867085707588,0.714132914292412,0.449071893997156,0.306117861300805,0.49435293750798,0.719514166654135,0.577272727272727,-15,"TRUE"
